profID,avgDifficulty,avgRating,department,firstName,lastName,numRatings,wouldTakeAgainPercent,fullName
2773428,0.0,0.0,Business,Valerie,Myers,0,,Valerie Myers
2306485,1.0,3.0,Composition,Kristin,Kuster,1,100.0,Kristin Kuster
143803,3.0,5.0,Naval Science,Ana,Sirviente,1,,Ana Sirviente
2052549,0.0,0.0,Business,James,Cleaver,0,,James Cleaver
299465,2.9,3.9,Sociology,Ian,Robinson,35,75.0,Ian Robinson
1429966,2.0,4.5,American Studies,Colin,Gunckel,11,0.0,Colin Gunckel
2585042,3.8,5.0,Art,Elizabeth,Guilmet,13,92.0,Elizabeth Guilmet
545235,3.0,4.2,Biology,Ameed,Raoof,8,,Ameed Raoof
774637,3.4,4.2,Electrical Engineering,Jeffrey,Fessler,22,75.0,Jeffrey Fessler
1257986,3.7,3.5,Geology,Nathan,Niemi,8,66.0,Nathan Niemi
2880010,0.0,0.0,Engineering,Cheng,Li,0,,Cheng Li
2396695,2.3,3.5,English,Maia,Farrar,5,60.0,Maia Farrar
1561122,2.8,4.4,Mechanical Engineering,Michael,Umbriac,26,77.0,Michael Umbriac
1004075,2.3,4.3,Linguistics,Gerardo,Fernandez-Salgueiro,3,,Gerardo Fernandez-Salgueiro
709166,2.3,4.8,Music,Freda,Herseth,3,,Freda Herseth
2437678,1.9,4.3,Spanish,Michela,Russo,5,80.0,Michela Russo
1749560,2.5,5.0,Mechanical Engineering,Anilash,Panikulangara,2,,Anilash Panikulangara
1716803,2.3,4.7,Psychology,Sari,Van Anders,8,100.0,Sari Van Anders
2724423,2.5,5.0,English,Noha,Beydoun,5,100.0,Noha Beydoun
2077255,2.3,4.6,Film,David,Marek,8,100.0,David Marek
938577,3.8,4.4,Art,Anne,Mondro,12,,Anne Mondro
2462297,4.0,5.0,Mathematics,Monica,Lewis,5,100.0,Monica Lewis
2298459,4.0,5.0,Chemical Engineering,Trent,Silbaugh,1,100.0,Trent Silbaugh
2658925,5.0,1.0,Statistics,Tao,Chen,2,0.0,Tao Chen
2871929,0.0,0.0,Biology,Marjorie ,Webber,0,,Marjorie  Webber
2331268,0.0,0.0,Mathematics,Saibal,De,0,,Saibal De
1241734,2.5,4.8,Environmental Science,Niladri,Basu,2,,Niladri Basu
2863763,3.0,5.0,Sociology,Ellery,Rosenzweig,1,100.0,Ellery Rosenzweig
2839203,2.0,5.0,Anthropology,Benjamin,Hollenbach,29,100.0,Benjamin Hollenbach
1929897,3.6,3.1,Film,Hubert,Cohen,20,66.0,Hubert Cohen
2773685,2.4,5.0,Microbiology,John,Erb-Downward,3,100.0,John Erb-Downward
1004220,2.8,4.9,Social Work,Dan,Fisher,4,,Dan Fisher
1782461,4.0,2.7,Mathematics,Ryan,Reich,6,,Ryan Reich
1782465,2.0,5.0,University Courses,Cameron,Gibelyou,7,100.0,Cameron Gibelyou
1888967,2.0,4.8,Mathematics,GU,Wang,2,,GU Wang
2593483,4.2,4.6,Electrical amp Comp. Engineering,Khalil,Najafi,5,100.0,Khalil Najafi
2527952,3.1,5.0,Electrical Engineering amp Computer Science,Jonathan,Beaumont,28,96.0,Jonathan Beaumont
2675412,0.0,0.0,Spanish,Alejo,Stark,0,,Alejo Stark
938709,3.3,4.0,History,Kristin,McGuire,3,100.0,Kristin McGuire
2634453,2.5,3.0,Sociology,Yun,Zhou,2,50.0,Yun Zhou
2560730,2.0,4.0,Economics,Paul,Organ,1,100.0,Paul Organ
897759,3.0,3.5,Geology,Ben,Van Der Pluijm,23,88.0,Ben Van Der Pluijm
2675430,5.0,3.0,Mathematics,Zaher,Hani,1,0.0,Zaher Hani
1004271,3.4,4.9,Biology,Laury,Wood,72,100.0,Laury Wood
2855668,0.0,0.0,Arabic,Rula,Alhindi,0,,Rula Alhindi
938757,3.5,3.3,Art,Georgette,Zirbes,2,,Georgette Zirbes
2151173,3.9,2.6,French,Lorrel,Sullivan,5,40.0,Lorrel Sullivan
2446096,3.5,1.5,Health Science,Massy,Mutumba,16,6.0,Massy Mutumba
70429,3.6,4.6,Computer Engineering,Mark,Brehob,85,84.0,Mark Brehob
889633,2.4,4.8,American Studies,John,Bacon,33,100.0,John Bacon
774955,3.5,4.1,Greek,Artemis,Leontis,21,100.0,Artemis Leontis
2839340,5.0,1.0,Social Work,Taha,Rauf,1,,Taha Rauf
1659704,2.9,4.0,Engineering,Robin,Fowler,12,100.0,Robin Fowler
2011967,3.7,3.6,Computer Science,Jenna,Wiens,30,60.0,Jenna Wiens
316226,3.9,4.3,Physics,Bradford,Orr,75,89.0,Bradford Orr
2773828,3.0,2.0,Music Performance,Chris,Smith,1,,Chris Smith
2847561,0.0,0.0,Communication Studies,Roshni,Sopariwalla,0,,Roshni Sopariwalla
1856332,4.4,2.6,Spanish,Nilo,Couret,10,75.0,Nilo Couret
2233172,3.4,4.0,French,Michele,Hannoosh,3,100.0,Michele Hannoosh
1168213,2.6,3.5,Biology,Elizabeth,Tibbetts,34,100.0,Elizabeth Tibbetts
2405219,4.5,1.5,Statistics,Naisyin,Wang,16,11.0,Naisyin Wang
553833,1.9,4.7,Classics,Derek,Collins,43,,Derek Collins
2093941,3.0,5.0,English,Lauren,Benjamin,2,100.0,Lauren Benjamin
2863990,2.0,4.0,Political Science,Hood,Ahmed,1,100.0,Hood Ahmed
2659192,3.0,2.0,English,Catherine,Valdez,1,0.0,Catherine Valdez
2118521,4.3,1.6,Engineering,Arthur,Hyde,7,0.0,Arthur Hyde
750462,3.3,2.9,Geology,Udo,Becker,30,20.0,Udo Becker
406399,3.7,1.9,Mechanical Engineering,Diann,Brei,20,75.0,Diann Brei
1004420,0.0,0.0,Social Work,Letha,Chadiha,0,,Letha Chadiha
938886,4.3,1.6,Biology,Amy,Chang,42,0.0,Amy Chang
1430430,2.4,4.5,Film,Yeidy,Rivero,7,100.0,Yeidy Rivero
2184096,2.1,4.9,English,Stephanie,Moody,14,100.0,Stephanie Moody
2216866,3.5,1.5,Nursing,Peggy,Ursuy,7,20.0,Peggy Ursuy
545703,2.9,4.0,Astronomy,Edwin,Bergin,37,42.0,Edwin Bergin
2093992,2.6,4.1,Business,Sanjeev,Kumar,12,75.0,Sanjeev Kumar
2003881,0.0,0.0,History,Charnan,Williams ,0,,Charnan Williams 
2823093,0.0,0.0,Computer Science,Qing,Qu,0,,Qing Qu
2855862,5.0,3.0,Nursing,Lindsay,Haskett,1,,Lindsay Haskett
2855869,5.0,2.0,Nursing,Cherie,Cofield,1,,Cherie Cofield
2282430,3.0,5.0,American Studies,Kris,Klein Hernandez,1,100.0,Kris Klein Hernandez
848836,1.6,4.8,Classics,Carrie,Wood,49,95.0,Carrie Wood
709580,3.3,1.8,Mathematics,Carolyn,Dean,41,,Carolyn Dean
2864077,0.0,0.0,Mathematics,Ruby,Kim,0,,Ruby Kim
1012699,2.4,4.6,Classics,Geoffrey,Schmalz,7,,Geoffrey Schmalz
930787,3.5,3.0,Psychology,Jun,Zhang,14,66.0,Jun Zhang
1659881,3.8,1.6,Not Specified,Corissa Lynn,Lamphear,6,,Corissa Lynn Lamphear
1332208,3.4,3.9,Microbiology,Gary,Huffnagle,11,71.0,Gary Huffnagle
1635322,3.0,4.0,Public Health,Mark,Padilla,1,,Mark Padilla
2331651,4.0,3.0,English,Matthew,Moser-Miller,1,100.0,Matthew Moser-Miller
2003991,2.6,5.0,Asian Studies,Yuta,Mori,9,100.0,Yuta Mori
1037336,3.6,2.1,Aerospace Studies,Peretz,Friedmann,10,33.0,Peretz Friedmann
594969,3.6,3.3,Nursing,Jeanne,Stuckey,35,88.0,Jeanne Stuckey
1815583,2.0,5.0,Writing,Andrea,Morrow,2,100.0,Andrea Morrow
2831394,0.0,0.0,English,Ciara,Barrick,0,,Ciara Barrick
2823203,2.0,5.0,Spanish,Barbara,Caballero,1,100.0,Barbara Caballero
1782834,3.3,2.1,Architecture,Joy,Knoblauch,7,50.0,Joy Knoblauch
2331700,2.0,5.0,Arabic,Dris,Soulaimani,1,100.0,Dris Soulaimani
2290749,2.7,4.6,Psychology,Taraz,Lee,16,93.0,Taraz Lee
2536519,3.3,4.1,Anthropology,Bruno,Renero-Hannan,9,100.0,Bruno Renero-Hannan
2356315,3.0,1.0,Theater,Jose,Casas,1,0.0,Jose Casas
1528926,4.0,2.3,Economics,Brian,McCall,8,40.0,Brian McCall
930913,2.8,3.5,Art History,Matt,Biro,18,66.0,Matt Biro
2405476,4.4,3.3,Mathematics,Jeff,Dunworth,35,64.0,Jeff Dunworth
2815097,0.0,0.0,Philosophy,Dalia,Ibrahim,0,,Dalia Ibrahim
2757761,4.0,5.0,Electrical & Comp. Engineering,Elaheh,Ahmadi,1,100.0,Elaheh Ahmadi
717958,2.4,4.9,Spanish,Daniel,Noemi,10,,Daniel Noemi
1201299,2.4,4.3,Social Work,Beth,Sherman,13,71.0,Beth Sherman
2069678,2.8,3.9,Psychology,Daniel,Weissman,3,100.0,Daniel Weissman
1430704,3.2,4.5,Sociology,Raymond,De Vries,4,100.0,Raymond De Vries
545972,2.5,3.3,Psychology,James,Hoeffner,121,48.0,James Hoeffner
1365182,3.0,5.0,Communication Studies,Amber,Grey,1,,Amber Grey
2847938,0.0,0.0,Chemical Engineering,Albert,Liu,0,,Albert Liu
2299081,3.3,5.0,Mathematics,Christina,Athanasouli,5,100.0,Christina Athanasouli
2700490,3.0,2.0,English,Ivan,Garcia,1,0.0,Ivan Garcia
1365197,0.0,0.0,Kinesiology,S.,Newsom,0,,S. Newsom
832725,2.0,4.8,Russian,Piotr,Westwalewicz,41,88.0,Piotr Westwalewicz
1283295,3.9,4.9,Aerospace Studies,Krzysztof,Fidkowski,21,85.0,Krzysztof Fidkowski
931039,2.6,3.5,Political Science,Charles,Shipan,29,77.0,Charles Shipan
2872544,0.0,0.0,Environmental Science,David,Baylis,0,,David Baylis
2471153,0.0,0.0,Engineering,Cynthia,Finelli,0,,Cynthia Finelli
2462962,3.0,5.0,English,Supriya,Nair,2,100.0,Supriya Nair
1930483,3.3,5.0,Social Work,Julie,Ribaudo,9,100.0,Julie Ribaudo
890102,2.5,4.0,English,Alexandra,Hoffman,4,,Alexandra Hoffman
2135291,2.9,4.3,French,Eric,Beuerlein,16,100.0,Eric Beuerlein
2856195,2.0,5.0,Education,Greg,Dooley,1,100.0,Greg Dooley
2880778,4.0,1.5,Electrical & Comp. Engineering,Zhongming,Liu,2,,Zhongming Liu
2176272,3.3,4.7,Computer Science,Christopher,Peikert,7,100.0,Christopher Peikert
2741526,3.0,3.5,Chemical Engineering,Jouha,Min,2,50.0,Jouha Min
2741532,1.0,5.0,Mathematics,Nathan,Harman,1,100.0,Nathan Harman
1660189,1.4,4.9,Anthropology,Jason,Deleon,9,,Jason Deleon
1021214,4.3,2.0,Mathematics,Yves,Atchade,23,40.0,Yves Atchade
2774326,0.0,0.0,History,Zachary,Kopin,0,,Zachary Kopin
2291000,4.2,3.1,Chemistry,Jennifer,Bridwell-Rabb,28,46.0,Jennifer Bridwell-Rabb
2217278,4.0,1.0,Biology,Merita,Seferi,1,0.0,Merita Seferi
2217288,2.5,4.5,Spanish,Gavin,Arnall,2,100.0,Gavin Arnall
2463050,0.0,0.0,Chemistry,Kimberly,Daley,0,,Kimberly Daley
963922,4.5,2.2,Ecology & Evolutionary Biology,Aaron,King,17,,Aaron King
2610514,3.0,5.0,Sports Management,Judith,Long,2,100.0,Judith Long
767315,1.7,4.2,Spanish,Juli,Highfill,15,83.0,Juli Highfill
2053462,2.6,5.0,Statistics,Mark,Rulkowski,18,100.0,Mark Rulkowski
2635101,3.0,4.5,Business,Ted,London,2,100.0,Ted London
2757990,4.0,5.0,Marketing,Burcu,Tasoluk,1,100.0,Burcu Tasoluk
1643888,1.7,3.4,Art,Hui,Yang,3,100.0,Hui Yang
2872702,2.4,5.0,Engineering,Jeffrey,Koller,3,100.0,Jeffrey Koller
1185164,2.5,4.3,Linguistics,Ezra,Keshet,46,71.0,Ezra Keshet
2004372,2.7,3.9,Chemistry,Stephen,Maldonado,9,62.0,Stephen Maldonado
2733468,0.0,0.0,Operations Management,Neil,Nelson,0,,Neil Nelson
2684319,4.0,5.0,Molecular/Cellular/Dev Biology,Sung,Kwon,3,100.0,Sung Kwon
2094498,3.5,4.9,Electrical  Comp. Engineering,Ronald,Dreslinski,7,75.0,Ronald Dreslinski
1643946,2.3,4.8,Arabic,Paul,Love,3,,Paul Love
2692524,3.8,1.0,Environmental Science,jason,Demers,6,0.0,jason Demers
2250157,2.8,4.6,Near Eastern Studies,Katherine,Davis,5,100.0,Katherine Davis
390579,3.3,3.3,English,Karla,Taylor,23,75.0,Karla Taylor
1889720,4.0,2.0,Civil Engineering,Terese,Olson,1,,Terese Olson
2635196,3.8,3.5,Public Policy,Charlotte,Cavailleacute,4,75.0,Charlotte Cavailleacute
497087,3.6,3.1,Italian,Alison,Cornish,40,36.0,Alison Cornish
1799622,1.9,4.4,German,Annemarie,Toebosch,20,88.0,Annemarie Toebosch
2291143,4.3,4.0,Psychology,Ben,Dantzer,22,63.0,Ben Dantzer
2766279,3.6,1.9,Earth Science,Joseph,Skitka,6,0.0,Joseph Skitka
423369,2.6,4.4,Psychology,Susana,Pecina,19,80.0,Susana Pecina
2848202,3.0,4.0,Education,Martha,Epperson,1,,Martha Epperson
2332109,4.0,5.0,Comparative Literature,David,Martin,1,100.0,David Martin
2561494,3.9,2.5,Public Policy,Betsey,Stevenson,7,50.0,Betsey Stevenson
931289,3.4,3.8,Spanish,Ryan,Szpiech,13,33.0,Ryan Szpiech
2217440,2.9,4.6,Information Science,Colleen,Van Lent,16,86.0,Colleen Van Lent
2217441,3.0,2.5,Information Science,Sarita,Schoenebeck,2,0.0,Sarita Schoenebeck
972258,2.8,4.8,Biology,Mark,Hunter,43,80.0,Mark Hunter
2479586,0.0,0.0,Accounting,Richard,Kent,0,,Richard Kent
1070565,4.8,3.0,Chemistry,Vincent,Pecoraro,19,50.0,Vincent Pecoraro
1070572,3.3,4.0,Chemistry,Kristina,Hakansson,3,100.0,Kristina Hakansson
2479599,4.0,3.0,Mechanical Engineering,David,Kwabi,5,66.0,David Kwabi
2332145,3.0,5.0,Social Work,Jamie,Mitchell,1,100.0,Jamie Mitchell
2332150,3.0,4.0,Social Work,Mieko,Yoshihama,1,100.0,Mieko Yoshihama
2471414,3.0,4.5,Civil Engineering,SangHyun,Lee,2,100.0,SangHyun Lee
2479606,3.0,4.0,Mechanical Engineering,Daniel,Cooper,1,100.0,Daniel Cooper
2299384,2.1,5.0,Psychology,Lucretia,Ward,10,100.0,Lucretia Ward
1013252,5.0,4.3,Chemistry,Khoi,Nguyen,2,,Khoi Nguyen
1234437,2.7,5.0,Marketing,Jim,Mourey,3,,Jim Mourey
2217491,2.0,4.0,History,Melanie,Tanielian,3,100.0,Melanie Tanielian
2553369,3.3,4.0,Statistics,Kean Ming,Tan,13,75.0,Kean Ming Tan
1398298,3.3,4.5,Philosophy,Daniel J.,Singer,4,,Daniel J. Singer
1848865,2.6,4.1,Electrical & Comp. Engineering,Laura,Balzano,11,87.0,Laura Balzano
1242665,3.0,1.5,Statistics,Calvin,Venerable,1,,Calvin Venerable
251435,3.0,3.6,German,Frederick,Amrine,46,25.0,Frederick Amrine
1234484,2.5,4.3,Anthropology,Andy,White,2,,Andy White
2668090,0.0,0.0,Physics,Andrew,Cadotte,0,,Andrew Cadotte
2577980,2.5,4.3,Electrical Engineering amp Computer Science,Brandon,Nguyen,9,77.0,Brandon Nguyen
964158,4.2,3.5,Biochemistry,Alex,Ninfa,24,71.0,Alex Ninfa
112206,3.8,3.1,History,David,Hancock,46,28.0,David Hancock
2086479,3.6,4.4,Spanish,Julie ,Harrell,17,70.0,Julie  Harrell
2815575,0.0,0.0,Nursing,Rory,Baker,0,,Rory Baker
2365016,3.5,3.0,Mathematics,Tiago,Salvador,6,33.0,Tiago Salvador
1816154,4.0,3.1,Movement Sciences,Deanna,Gates,6,100.0,Deanna Gates
2643552,4.0,3.0,Nursing,Kelly,Shakoor,2,50.0,Kelly Shakoor
2643555,0.0,0.0,Nursing,Laura,Saslow,0,,Laura Saslow
2643557,3.0,2.0,Nursing,Yun,Jiang,1,,Yun Jiang
2299495,3.0,5.0,Materials Engineering,Timothy,Chambers,2,100.0,Timothy Chambers
2643562,4.7,1.1,Nursing,Laura,prochnow,15,0.0,Laura prochnow
2561647,3.0,4.9,Marketing,Marcus,Collins,5,100.0,Marcus Collins
1062516,3.5,1.9,Political Science,Walter,Mebane,19,14.0,Walter Mebane
1521272,2.8,4.9,English,Hilary,Levinson,4,100.0,Hilary Levinson
767610,2.7,2.5,Art,Holly,Hughes,14,16.0,Holly Hughes
2471547,0.0,0.0,Engineering,Amey,Karnic,0,,Amey Karnic
2299515,4.0,1.8,English,Lori,Smithey,4,0.0,Lori Smithey
972419,2.9,4.4,Mathematics,Tatyana,Chmutova,13,,Tatyana Chmutova
611976,3.3,3.6,History,Valerie,Kivelson,52,69.0,Valerie Kivelson
1373840,1.0,1.5,Psychology,Jie,Chen,1,,Jie Chen
38555,2.2,3.9,Ethnic Studies,Janet,Richards,18,100.0,Janet Richards
1308316,3.0,3.6,Art,Endi,Poskovic,10,50.0,Endi Poskovic
1398429,3.8,3.8,Biology,Timothy,James,21,37.0,Timothy James
1816225,2.8,4.3,Business Administration,Christie,Nordhielm,5,,Christie Nordhielm
284327,4.5,1.8,Music,Ellen,Rowe,37,14.0,Ellen Rowe
1865388,3.1,4.4,English,James,Pinto,37,100.0,James Pinto
2643640,4.1,1.5,Mathematics,Tao,Chen,9,12.0,Tao Chen
1013436,0.0,0.0,Mathematics,Eric,Fu,0,,Eric Fu
2070204,2.0,5.0,Music Performance,Andrew ,Kirshner,1,,Andrew  Kirshner
2569926,4.5,3.0,Aerospace Studies,Alex,Gorodetsky,2,100.0,Alex Gorodetsky
2692817,2.0,3.0,Linguistics,Nicole,Gardner-Neblett,1,0.0,Nicole Gardner-Neblett
980689,3.3,4.6,History,Mary,Hinesly,26,100.0,Mary Hinesly
1857248,4.5,5.0,Economics,Ronald,Caldwell,195,83.0,Ronald Caldwell
235236,2.8,4.0,History,Gregory,Dowd,19,83.0,Gregory Dowd
1234660,1.0,5.0,French,Marion,Douzou,1,,Marion Douzou
1234662,0.0,0.0,Public Health,Kenneth,Kauffman,0,,Kenneth Kauffman
1136359,3.6,4.6,Mathematics,Patrick,Rooney,5,100.0,Patrick Rooney
235237,2.7,2.9,History,Chun-Shu,Chang,39,50.0,Chun-Shu Chang
1890025,3.6,4.1,Chemical Engineering,Fei,Wen,8,80.0,Fei Wen
1742570,2.9,4.5,Literature,Gregg,Crane,10,100.0,Gregg Crane
1521401,3.0,4.0,History,Marvin,Chochotte,1,,Marvin Chochotte
22269,2.9,4.9,Art History,Howard,Lay,57,80.0,Howard Lay
2356991,2.8,4.5,History,Jason,Young,7,85.0,Jason Young
2668299,0.0,0.0,Photography,John,Clarke,0,,John Clarke
2250514,3.0,4.8,Electrical Engineering  Computer Science,John,Kloosterman,34,94.0,John Kloosterman
2004760,3.2,2.6,Finance,Isacco,Piccioni,5,0.0,Isacco Piccioni
2520856,3.3,3.0,Mechanical Engineering,Jesse,Austin-Brenman,3,33.0,Jesse Austin-Brenman
2062109,3.9,3.8,Economics,Justin,Wolfers,120,73.0,Justin Wolfers
833312,3.6,4.5,Residential College,Olga,Lopez-Cotin,33,90.0,Olga Lopez-Cotin
2316067,1.0,5.0,Chemistry,Guenther,Kellner,4,100.0,Guenther Kellner
1079079,3.2,4.0,English,Nicholas,Delbanco,6,,Nicholas Delbanco
2635560,3.0,5.0,German,Laura,Okkema,17,100.0,Laura Okkema
2299689,0.0,0.0,Environment,Tianyu,Ying,0,,Tianyu Ying
1292076,4.0,4.1,Economics,Adam,Stevenson,175,70.0,Adam Stevenson
2725680,3.0,5.0,Entrepreneurship,Grace,Hsia,1,100.0,Grace Hsia
939831,2.4,2.2,History,Scott,Kurashige,7,,Scott Kurashige
1382199,4.1,3.3,Chemistry,Allison,Lamanna,18,71.0,Allison Lamanna
1431358,2.5,5.0,Ecology & Evolutionary Biology,Mike,Wiley,2,,Mike Wiley
1783623,2.5,5.0,Communication Studies,Kristen,Harrison,4,100.0,Kristen Harrison
1079115,3.0,4.3,Philosophy,Sarah,Buss,23,100.0,Sarah Buss
2561876,0.0,0.0,Art,Louis,Marinaro,0,,Louis Marinaro
1079144,4.0,5.0,Psychology,Jennifer,Cummings,79,84.0,Jennifer Cummings
1079146,2.1,2.6,Psychology,Marion,Perlmutter,93,44.0,Marion Perlmutter
1079147,2.6,3.7,Ecology & Evolutionary Biology,Catherine,Badgley,9,100.0,Catherine Badgley
1079149,3.5,3.3,Ecology & Evolutionary Biology,Robyn,Burnham,9,50.0,Robyn Burnham
1652605,3.0,3.1,French,William,Paulson,9,100.0,William Paulson
1636222,2.5,4.5,Ecology & Evolutionary Biology,Dave,Ewert,2,,Dave Ewert
972671,3.4,4.6,Electrical Engineering,Michael,Flynn,5,100.0,Michael Flynn
857981,2.6,3.4,Classical Studies,Sara,Ahbel-Rappe,21,22.0,Sara Ahbel-Rappe
2283397,3.3,4.5,Computer Science,Nicole,Hamilton,27,85.0,Nicole Hamilton
2865030,3.0,2.0,Medicine,Glenn,Fox,1,,Glenn Fox
964504,4.3,2.9,Art,Jan-Henrik,Andersen,7,100.0,Jan-Henrik Andersen
2307994,2.8,3.0,Women's Studies,LaKisha,Simmons,16,43.0,LaKisha Simmons
2537372,4.4,3.6,English,Jonathan,Holland,19,91.0,Jonathan Holland
2733990,0.0,0.0,Mathematics,Foling,Zou,0,,Foling Zou
2004903,0.0,0.0,Computer Science,Justin,Li,0,,Justin Li
841649,3.9,2.6,Music,Louise,Stein,18,25.0,Louise Stein
1128379,3.1,4.6,Environment,Sally,Churchill,10,100.0,Sally Churchill
939979,0.0,0.0,English,Angie,Jeffreys,0,,Angie Jeffreys
276428,3.6,4.8,Chemistry,John,Wolfe,143,95.0,John Wolfe
2365387,2.5,5.0,Statistics,Ambuj,Tewari,2,100.0,Ambuj Tewari
1521624,2.6,4.2,Engineering,Andrew,Putnam,5,,Andrew Putnam
1267676,3.2,4.8,English Language & Literature,Peter Ho,Davies,6,100.0,Peter Ho Davies
235486,3.0,3.6,History,Juan,Cole,98,70.0,Juan Cole
2332647,0.0,0.0,Psychology,Wendy,Guo,0,,Wendy Guo
1038318,3.1,3.4,Comparative Literature,Christi,Merrill,13,50.0,Christi Merrill
1816564,3.0,5.0,History,Andrew,Cavin,1,,Andrew Cavin
2734086,2.0,5.0,English,Carlina,Duan,2,100.0,Carlina Duan
1783828,3.5,2.5,English,Tung-Hui,HU,4,0.0,Tung-Hui HU
825369,2.3,4.2,Psychology,Lilia,Cortina,21,100.0,Lilia Cortina
1382431,3.1,3.7,History,Ian,Moyer,21,100.0,Ian Moyer
2324515,1.0,1.0,Public Policy,Joy,Rohde,1,0.0,Joy Rohde
1505318,2.6,3.9,Physics,Wayne,Lau,110,63.0,Wayne Lau
546860,2.9,3.8,Chemistry,Eitan,Geva,13,33.0,Eitan Geva
546866,2.9,3.1,Sociology,Luis,Felipe,8,,Luis Felipe
2127931,3.0,3.0,Greek,Sara,Ahbel-Rappe,1,0.0,Sara Ahbel-Rappe
2431046,2.2,5.0,Social Work,Katie,Doyle,4,100.0,Katie Doyle
1972296,2.5,4.3,English,Anoff,Cobblah,4,100.0,Anoff Cobblah
2685001,1.0,5.0,Social Work,Leo,Kattari,1,100.0,Leo Kattari
2676814,4.0,5.0,Information Science,David,Wallace,1,100.0,David Wallace
2685017,4.0,4.0,Chemical Engineering,Andrew,Allman,1,100.0,Andrew Allman
202841,3.6,2.8,Political Science,Anne,Pitcher,22,25.0,Anne Pitcher
2299997,2.8,4.4,Art History,Cathy,Barry,3,100.0,Cathy Barry
637027,4.0,1.8,Music,Kenneth,Kiesler,15,40.0,Kenneth Kiesler
1939557,4.0,3.6,Economics,David,Miller,44,54.0,David Miller
2463848,3.6,4.9,Computer Science,Kimberly,Diaz,10,100.0,Kimberly Diaz
2857064,1.0,5.0,American Studies,CaVar,Reid,1,100.0,CaVar Reid
1554538,2.3,4.9,Ecology & Evolutionary Biology,Lynn,Carpenter,44,92.0,Lynn Carpenter
2267249,4.5,1.0,Architecture,Sarah,Rovang,4,0.0,Sarah Rovang
1439864,2.0,3.9,Classics,Ruth,Caston,5,100.0,Ruth Caston
972922,4.0,4.0,Philosophy,Victor,Caston,18,77.0,Victor Caston
2857084,4.0,4.0,Classics,Shonda,Tohm,1,100.0,Shonda Tohm
972932,2.8,3.1,Psychology,Stephanie,Preston,13,33.0,Stephanie Preston
2586760,4.0,4.3,Communication Studies,Kristin,Drogos,3,100.0,Kristin Drogos
2504850,3.4,3.1,Public Health,Emily,Youatt,22,66.0,Emily Youatt
2455703,0.0,0.0,Sociology,Emma,Waitzman,0,,Emma Waitzman
465057,1.0,5.0,Chemical Engineering,Ralph,Yang,1,100.0,Ralph Yang
546989,2.9,4.4,English,Paul,Barron,21,100.0,Paul Barron
596142,3.2,3.4,Biology,Cunming,Duan,55,82.0,Cunming Duan
383153,3.4,3.3,Russian,Michael,Makin,33,42.0,Michael Makin
2709684,5.0,5.0,Environment,Richard,Norton,1,100.0,Richard Norton
2693301,3.0,4.0,Film,Matthew,Noble-Olson,3,100.0,Matthew Noble-Olson
2627766,0.0,0.0,English Language & Literature,Taylor,Schey,0,,Taylor Schey
1636539,2.3,4.0,Music Performance,Linda,Goodrich,3,0.0,Linda Goodrich
1808573,3.3,4.8,Education,Simona,Goldin,38,88.0,Simona Goldin
2627783,3.0,5.0,Business,Emir,Murathanoglu,1,100.0,Emir Murathanoglu
751830,0.0,0.0,Music,Donald,Walden,0,,Donald Walden
1554655,3.3,3.4,Chemistry,Ginger,Shultz,40,52.0,Ginger Shultz
2300131,3.5,4.5,Civil Engineering,Enrica,Bernardini,13,100.0,Enrica Bernardini
2758883,0.0,0.0,Engineering,Jana,Pavlasek,0,,Jana Pavlasek
1784040,4.1,2.9,Physics,Jens-Christian,Meiners,18,41.0,Jens-Christian Meiners
1374442,3.8,2.0,Engineering,Jack,Fishstrom,12,0.0,Jack Fishstrom
973068,3.2,4.4,English,Gillian,White,18,100.0,Gillian White
2849045,0.0,0.0,History,David,Tamayo,0,,David Tamayo
2578718,2.3,5.0,Japanese,Kimie,Hoffmeyer,4,100.0,Kimie Hoffmeyer
1661225,2.3,5.0,Mechanical Engineering,Xiaogan,Liang,12,100.0,Xiaogan Liang
2357549,3.0,4.0,Classics,Elaine,Gazda,1,100.0,Elaine Gazda
1661229,3.4,5.0,Physics,Henriette,Elvang,13,100.0,Henriette Elvang
2849072,3.0,4.0,Public Policy,Stephanie,Leiser,1,100.0,Stephanie Leiser
2849095,3.0,3.0,Public Policy,Jeff,Sternberg,1,100.0,Jeff Sternberg
2464074,3.0,4.0,MolecularCellular Biology,Ahmet,Emre,1,100.0,Ahmet Emre
2562378,0.0,0.0,Spanish,Pamela,Chavarria,0,,Pamela Chavarria
1063253,3.6,2.3,Physics,Tobias,Eckhause,112,20.0,Tobias Eckhause
1644893,2.6,4.3,Sociology,Pamela,Smock,5,100.0,Pamela Smock
2718047,2.9,5.0,Information Science,Noha,Ghannam,4,100.0,Noha Ghannam
2750829,2.0,5.0,Industrial Engineering,Oleg,Gusikhin,1,100.0,Oleg Gusikhin
1128825,3.7,3.4,Chemical Engineering,Robert,Ziff,6,33.0,Robert Ziff
2865530,0.0,0.0,Mathematics,Dae,Kim,0,,Dae Kim
366972,2.8,4.3,History,Dario,Gaggio,35,80.0,Dario Gaggio
2423177,0.0,0.0,Medicine,Robert,Thompson,0,,Robert Thompson
1677710,4.1,3.1,Civil Engineering,Jeffrey,Scruggs,13,20.0,Jeffrey Scruggs
